batch,episode_len,kl,lr_multiplier,loss,entropy,explained_var_old,explained_var_new
1989,13,0.01508,0.444,2.1026,1.5922,0.275,0.318
1990,22,0.01271,0.444,2.1481,1.5827,0.201,0.231
1991,16,0.01288,0.444,2.1528,1.6367,0.222,0.253
1992,36,0.00967,0.667,2.1732,1.607,0.152,0.192
1993,17,0.01764,0.667,2.1906,1.6046,0.203,0.245
1994,20,0.02172,0.667,2.2085,1.5841,0.171,0.202
1995,49,0.01902,0.667,2.0556,1.5943,0.22,0.265
1996,31,0.02254,0.667,2.2329,1.7031,0.193,0.231
1997,31,0.01744,0.667,2.167,1.6097,0.184,0.234
1998,22,0.02928,0.667,2.1871,1.6192,0.243,0.297
1999,27,0.02151,0.667,2.1621,1.6421,0.258,0.315
2000,34,0.01688,0.667,2.1472,1.656,0.296,0.339
