batch,episode_len,kl,lr_multiplier,loss,entropy,explained_var_old,explained_var_new
454,7,0.01821,0.444,2.2301,1.7665,0.461,0.533
455,11,0.02708,0.444,2.2272,1.7585,0.427,0.503
456,12,0.03139,0.444,2.2716,1.7294,0.384,0.497
457,12,0.04267,0.296,2.1873,1.8096,0.486,0.561
458,13,0.02565,0.296,2.2627,1.7573,0.433,0.503
459,11,0.01605,0.296,2.3671,1.8203,0.404,0.466
460,9,0.01016,0.296,2.2909,1.7653,0.39,0.461
461,12,0.01217,0.296,2.321,1.7908,0.368,0.443
462,12,0.0115,0.296,2.2964,1.7444,0.394,0.446
463,11,0.01253,0.296,2.2548,1.7337,0.427,0.496
464,15,0.01411,0.296,2.2962,1.7348,0.366,0.451
465,8,0.01793,0.296,2.2624,1.7237,0.399,0.473
466,7,0.01675,0.296,2.1801,1.732,0.453,0.537
467,11,0.01938,0.296,2.2991,1.7888,0.43,0.485
468,9,0.02059,0.296,2.3514,1.798,0.39,0.475
469,11,0.01661,0.296,2.2847,1.7707,0.43,0.486
470,15,0.00956,0.444,2.256,1.7216,0.392,0.464
471,7,0.02055,0.444,2.248,1.7835,0.426,0.513
472,11,0.03385,0.444,2.2439,1.7762,0.432,0.515
473,13,0.0365,0.444,2.2994,1.8056,0.429,0.527
474,15,0.02723,0.444,2.346,1.7672,0.352,0.454
475,7,0.02712,0.444,2.2796,1.8113,0.451,0.525
476,9,0.03136,0.444,2.1689,1.7476,0.465,0.552
477,10,0.02942,0.444,2.1683,1.7109,0.465,0.553
478,10,0.03357,0.444,2.3184,1.7345,0.364,0.471
479,10,0.02591,0.444,2.1864,1.7527,0.482,0.549
480,13,0.03115,0.444,2.3084,1.7627,0.341,0.433
481,7,0.02946,0.444,2.1899,1.7448,0.432,0.518
482,13,0.03905,0.444,2.1765,1.7743,0.495,0.585
483,9,0.02749,0.444,2.3601,1.8222,0.371,0.457
484,9,0.03098,0.444,2.1546,1.7462,0.454,0.547
485,10,0.02036,0.444,2.1999,1.7223,0.406,0.498
486,9,0.03295,0.444,2.2603,1.7225,0.423,0.501
487,8,0.03149,0.444,2.2292,1.7209,0.417,0.491
488,8,0.0516,0.296,2.2023,1.7233,0.477,0.564
489,7,0.01478,0.296,2.2374,1.7938,0.482,0.546
490,11,0.02142,0.296,2.3211,1.7931,0.387,0.467
491,10,0.01255,0.296,2.2117,1.701,0.419,0.482
492,10,0.01357,0.296,2.2439,1.7556,0.42,0.493
493,11,0.01345,0.296,2.2222,1.7505,0.495,0.542
494,7,0.01962,0.296,2.0873,1.7026,0.521,0.595
495,7,0.01158,0.296,2.0989,1.6887,0.542,0.603
496,11,0.02373,0.296,2.1803,1.7329,0.494,0.564
497,14,0.01518,0.296,2.2319,1.7505,0.478,0.549
498,8,0.01817,0.296,2.26,1.6855,0.414,0.47
499,10,0.02246,0.296,2.2135,1.7547,0.468,0.523
500,7,0.025,0.296,2.2157,1.7493,0.446,0.525
501,11,0.02038,0.296,2.1343,1.7355,0.483,0.54
502,7,0.01876,0.296,2.1947,1.7755,0.481,0.561
503,12,0.01636,0.296,2.2398,1.7304,0.466,0.526
504,18,0.01342,0.296,2.1803,1.6417,0.409,0.468
505,11,0.01713,0.296,2.2043,1.7088,0.424,0.487
506,7,0.02469,0.296,2.2268,1.6546,0.386,0.458
507,12,0.01333,0.296,2.166,1.628,0.402,0.487
508,15,0.02102,0.296,2.1472,1.748,0.473,0.542
509,13,0.017,0.296,2.2094,1.7115,0.444,0.511
510,10,0.01404,0.296,2.1652,1.7483,0.483,0.547
511,10,0.02041,0.296,2.1272,1.6968,0.487,0.552
512,9,0.01582,0.296,2.1352,1.6947,0.467,0.542
513,7,0.01491,0.296,2.0833,1.6473,0.475,0.554
514,7,0.01729,0.296,2.0559,1.6502,0.512,0.58
515,12,0.01627,0.296,2.1422,1.6853,0.512,0.556
516,7,0.01263,0.296,2.0755,1.6314,0.516,0.574
517,7,0.01319,0.296,2.1879,1.7013,0.49,0.539
518,10,0.01491,0.296,2.1979,1.7134,0.421,0.504
519,10,0.01124,0.296,2.1594,1.679,0.446,0.507
520,9,0.01853,0.296,2.0629,1.6507,0.487,0.558
521,14,0.0242,0.296,2.145,1.6642,0.44,0.509
522,7,0.01626,0.296,2.1867,1.6589,0.439,0.502
523,8,0.01719,0.296,2.1891,1.6559,0.373,0.438
524,15,0.01689,0.296,2.0634,1.6969,0.5,0.565
525,15,0.0179,0.296,2.0049,1.5874,0.466,0.532
526,10,0.01303,0.296,2.191,1.6681,0.42,0.481
527,10,0.01653,0.296,2.1397,1.6209,0.399,0.475
528,11,0.01462,0.296,2.1891,1.6483,0.436,0.491
529,8,0.02306,0.296,2.2136,1.693,0.413,0.515
530,8,0.01358,0.296,2.1547,1.6811,0.439,0.519
531,7,0.01759,0.296,2.2362,1.6484,0.399,0.458
532,7,0.01534,0.296,2.2455,1.7008,0.365,0.435
533,7,0.01899,0.296,2.0781,1.6277,0.462,0.53
534,7,0.00871,0.444,2.086,1.6772,0.555,0.61
535,11,0.02148,0.444,2.085,1.6751,0.48,0.572
536,8,0.03793,0.444,1.9838,1.553,0.479,0.621
537,11,0.04267,0.296,2.1134,1.6345,0.437,0.508
538,11,0.02415,0.296,2.1704,1.667,0.489,0.548
539,9,0.0194,0.296,2.0823,1.6969,0.523,0.597
540,7,0.01547,0.296,2.0437,1.6848,0.571,0.629
541,11,0.01291,0.296,2.0742,1.7048,0.577,0.621
542,12,0.01721,0.296,2.1503,1.6927,0.475,0.529
543,7,0.01086,0.296,2.1492,1.6777,0.477,0.526
544,11,0.01282,0.296,2.1073,1.6497,0.484,0.557
545,7,0.01153,0.296,2.1512,1.6843,0.463,0.519
546,7,0.01184,0.296,2.1486,1.6681,0.491,0.541
547,15,0.01505,0.296,2.2396,1.6877,0.396,0.454
548,9,0.00925,0.444,2.1216,1.6867,0.487,0.555
549,11,0.01896,0.444,2.1478,1.7027,0.489,0.55
550,15,0.02203,0.444,2.0679,1.6354,0.527,0.622
551,11,0.02941,0.444,2.1051,1.6837,0.492,0.551
552,10,0.03451,0.444,2.0508,1.6909,0.513,0.603
553,7,0.03133,0.444,2.0989,1.6417,0.461,0.561
554,10,0.03174,0.444,2.1152,1.7039,0.437,0.541
555,13,0.04473,0.296,2.1166,1.6232,0.453,0.545
556,9,0.02884,0.296,2.1234,1.6842,0.497,0.559
557,13,0.02772,0.296,2.174,1.7227,0.484,0.541
558,12,0.0097,0.444,2.1516,1.6614,0.481,0.558
559,11,0.02948,0.444,2.1928,1.7153,0.37,0.478
560,12,0.01982,0.444,2.0838,1.6325,0.47,0.529
561,8,0.01542,0.444,2.1292,1.6525,0.474,0.565
562,12,0.02671,0.444,2.1111,1.7038,0.466,0.576
563,7,0.02126,0.444,2.1673,1.6726,0.435,0.524
564,8,0.02825,0.444,2.0668,1.675,0.476,0.563
565,13,0.02853,0.444,2.1766,1.6952,0.446,0.51
566,7,0.02696,0.444,2.1104,1.6441,0.495,0.566
567,10,0.05614,0.296,2.0612,1.629,0.499,0.572
568,16,0.02218,0.296,2.1504,1.6952,0.469,0.539
569,10,0.01605,0.296,2.1737,1.7065,0.451,0.523
570,7,0.01899,0.296,2.1447,1.7025,0.525,0.59
571,7,0.01422,0.296,2.2596,1.7313,0.412,0.474
572,9,0.01651,0.296,2.1326,1.6426,0.437,0.531
573,9,0.0252,0.296,2.1031,1.6939,0.489,0.553
574,9,0.01359,0.296,2.1277,1.6606,0.471,0.548
575,12,0.01734,0.296,2.0818,1.5914,0.466,0.529
576,8,0.01937,0.296,2.0952,1.6677,0.509,0.561
577,11,0.02349,0.296,2.2673,1.6914,0.36,0.439
578,11,0.01103,0.296,2.0888,1.658,0.502,0.559
579,9,0.01554,0.296,2.0598,1.6324,0.464,0.545
580,19,0.01402,0.296,2.0393,1.602,0.5,0.554
581,12,0.01911,0.296,2.1574,1.635,0.425,0.483
582,7,0.01013,0.296,2.1913,1.6708,0.435,0.498
583,9,0.02135,0.296,2.2075,1.6844,0.407,0.474
584,7,0.01314,0.296,2.1301,1.6524,0.469,0.526
585,14,0.01855,0.296,2.1425,1.6591,0.414,0.502
586,9,0.01598,0.296,2.1593,1.5863,0.357,0.425
587,10,0.02042,0.296,2.183,1.6397,0.423,0.474
588,7,0.01068,0.296,2.1365,1.5629,0.391,0.46
589,11,0.01435,0.296,2.0953,1.5973,0.409,0.494
590,7,0.00977,0.444,2.2196,1.6648,0.385,0.462
591,12,0.02151,0.444,2.1265,1.6869,0.448,0.532
592,8,0.01229,0.444,2.0925,1.6452,0.452,0.54
593,9,0.0232,0.444,2.1086,1.6633,0.431,0.532
594,11,0.02699,0.444,2.1283,1.6513,0.444,0.568
595,11,0.02403,0.444,2.0923,1.6736,0.466,0.609
596,7,0.02619,0.444,2.0468,1.5678,0.45,0.548
597,11,0.02496,0.444,2.147,1.7079,0.479,0.569
598,10,0.02389,0.444,2.0426,1.6253,0.459,0.565
599,7,0.03379,0.444,2.0711,1.6457,0.468,0.571
600,12,0.01808,0.444,2.0383,1.6383,0.534,0.624
601,14,0.0322,0.444,2.0567,1.6064,0.448,0.542
602,10,0.02264,0.444,2.0692,1.6685,0.449,0.565
603,9,0.02915,0.444,1.9438,1.5818,0.549,0.644
604,10,0.02595,0.444,2.1498,1.5989,0.373,0.49
605,14,0.01965,0.444,2.1032,1.6413,0.462,0.547
606,16,0.0286,0.444,2.057,1.5903,0.481,0.58
607,10,0.02798,0.444,2.0507,1.6212,0.422,0.504
608,10,0.03116,0.444,2.0587,1.6243,0.439,0.554
609,7,0.03749,0.444,2.056,1.6343,0.444,0.553
610,7,0.02855,0.444,2.0713,1.6099,0.478,0.576
611,8,0.03387,0.444,2.1159,1.629,0.391,0.516
612,11,0.03303,0.444,2.1152,1.6198,0.431,0.55
613,7,0.0436,0.296,2.1898,1.7342,0.439,0.529
614,8,0.01451,0.296,2.1746,1.6965,0.425,0.489
615,7,0.01637,0.296,2.1845,1.6904,0.419,0.506
616,14,0.00954,0.444,1.9911,1.6039,0.511,0.582
617,9,0.02055,0.444,2.0587,1.5972,0.473,0.571
618,9,0.01717,0.444,2.0472,1.5599,0.444,0.54
619,7,0.0256,0.444,2.0302,1.6017,0.5,0.621
620,7,0.01947,0.444,2.0479,1.6076,0.448,0.56
621,8,0.02147,0.444,2.1082,1.6455,0.459,0.548
622,8,0.0254,0.444,2.1802,1.6587,0.365,0.473
623,7,0.01778,0.444,2.06,1.6313,0.458,0.563
624,8,0.03632,0.444,2.0784,1.6539,0.461,0.559
625,17,0.03423,0.444,2.0178,1.6083,0.454,0.568
626,8,0.01774,0.444,2.0309,1.5566,0.454,0.552
627,9,0.0312,0.444,2.0925,1.6204,0.479,0.567
628,9,0.02575,0.444,1.9878,1.5731,0.453,0.581
629,10,0.02625,0.444,2.0083,1.5943,0.476,0.576
630,10,0.03794,0.444,2.1785,1.6545,0.388,0.491
631,11,0.03491,0.444,2.0451,1.6608,0.448,0.582
632,13,0.02592,0.444,2.0857,1.6489,0.458,0.554
633,10,0.02127,0.444,2.0195,1.5536,0.455,0.568
634,9,0.02457,0.444,2.0378,1.5691,0.452,0.56
635,13,0.02877,0.444,1.9846,1.6321,0.503,0.604
636,10,0.02144,0.444,2.0713,1.5789,0.406,0.524
637,9,0.03168,0.444,2.0746,1.6446,0.477,0.565
638,7,0.03838,0.444,2.0686,1.6185,0.448,0.563
639,7,0.02202,0.444,2.0458,1.6022,0.493,0.573
640,9,0.03486,0.444,2.0465,1.6144,0.506,0.585
641,10,0.02443,0.444,2.037,1.6286,0.512,0.61
642,7,0.03327,0.444,2.0181,1.5985,0.514,0.597
643,7,0.01769,0.444,1.9943,1.5977,0.496,0.581
644,11,0.02259,0.444,1.936,1.5838,0.536,0.629
645,7,0.01573,0.444,2.0072,1.5864,0.491,0.586
646,16,0.03187,0.444,2.0227,1.5968,0.475,0.579
647,7,0.04172,0.296,2.092,1.6289,0.462,0.601
648,9,0.01986,0.296,2.1354,1.6818,0.459,0.538
649,14,0.01607,0.296,2.0498,1.6416,0.541,0.601
650,7,0.01938,0.296,2.1116,1.6835,0.502,0.563
651,7,0.01456,0.296,1.9146,1.5998,0.549,0.641
652,9,0.02439,0.296,1.8987,1.4952,0.496,0.586
653,7,0.01566,0.296,2.005,1.568,0.451,0.554
654,9,0.02239,0.296,2.0538,1.6191,0.492,0.584
655,9,0.01304,0.296,1.9749,1.6318,0.578,0.64
656,13,0.01574,0.296,1.9796,1.5625,0.539,0.588
657,7,0.01378,0.296,1.9353,1.5551,0.531,0.608
658,8,0.01078,0.296,2.0305,1.6049,0.5,0.571
659,13,0.00944,0.444,2.0198,1.6284,0.519,0.576
660,9,0.02198,0.444,2.0078,1.6072,0.523,0.607
661,9,0.01904,0.444,1.9498,1.5689,0.514,0.617
662,7,0.02453,0.444,1.9787,1.6003,0.533,0.621
663,8,0.02527,0.444,1.9568,1.5679,0.516,0.615
664,10,0.02455,0.444,2.0304,1.6124,0.491,0.568
665,7,0.02286,0.444,1.9673,1.6118,0.478,0.633
666,15,0.02308,0.444,1.9933,1.5449,0.435,0.568
667,8,0.01995,0.444,2.0985,1.624,0.485,0.575
668,11,0.02698,0.444,2.0142,1.5809,0.513,0.588
669,12,0.02392,0.444,1.9561,1.6132,0.521,0.615
670,8,0.03182,0.444,2.0046,1.5758,0.477,0.589
671,9,0.03099,0.444,1.9703,1.6328,0.554,0.631
672,7,0.02917,0.444,2.0116,1.6289,0.498,0.604
673,7,0.01861,0.444,2.0315,1.5908,0.452,0.577
674,7,0.02251,0.444,1.8922,1.5122,0.457,0.602
675,10,0.0248,0.444,2.0117,1.5893,0.501,0.589
676,11,0.02913,0.444,1.99,1.5862,0.513,0.589
677,9,0.02149,0.444,1.9835,1.6025,0.519,0.605
678,7,0.01708,0.444,1.9425,1.5197,0.497,0.584
679,7,0.02404,0.444,1.952,1.539,0.497,0.593
680,15,0.02095,0.444,2.0426,1.605,0.506,0.587
681,8,0.02406,0.444,1.9756,1.5924,0.535,0.599
682,8,0.01858,0.444,2.0156,1.5851,0.492,0.576
683,8,0.02034,0.444,2.0231,1.5605,0.449,0.548
684,7,0.02347,0.444,1.9354,1.5271,0.46,0.557
685,13,0.02341,0.444,1.9223,1.5723,0.542,0.622
686,7,0.01598,0.444,1.8503,1.459,0.509,0.612
687,9,0.02357,0.444,1.9092,1.5314,0.502,0.622
688,9,0.03239,0.444,2.05,1.5949,0.497,0.578
689,9,0.02357,0.444,1.9078,1.4843,0.548,0.642
690,9,0.03236,0.444,1.9541,1.5651,0.528,0.627
691,15,0.02563,0.444,1.8861,1.5546,0.552,0.634
692,8,0.02746,0.444,1.9819,1.5577,0.42,0.568
693,9,0.02646,0.444,1.9172,1.5263,0.527,0.6
694,9,0.03262,0.444,1.9245,1.5058,0.505,0.607
695,11,0.0369,0.444,1.9213,1.582,0.542,0.64
696,12,0.02572,0.444,1.9426,1.4831,0.458,0.561
697,11,0.03372,0.444,1.9689,1.5126,0.433,0.565
698,8,0.0182,0.444,2.0221,1.5566,0.37,0.491
699,9,0.02154,0.444,1.9731,1.53,0.424,0.538
700,8,0.02694,0.444,2.0615,1.5291,0.406,0.495
701,12,0.02193,0.444,1.9627,1.545,0.52,0.6
702,12,0.0176,0.444,2.035,1.5691,0.456,0.559
703,7,0.02005,0.444,1.9925,1.6228,0.482,0.603
704,7,0.01852,0.444,1.997,1.5853,0.464,0.586
705,9,0.02696,0.444,1.9522,1.5391,0.503,0.578
706,9,0.01817,0.444,1.9612,1.5246,0.452,0.569
707,7,0.02516,0.444,1.9962,1.555,0.433,0.509
708,7,0.02792,0.444,1.8825,1.4493,0.5,0.588
709,13,0.0157,0.444,1.8616,1.4497,0.521,0.592
710,7,0.02307,0.444,1.8768,1.4562,0.514,0.602
711,9,0.02275,0.444,1.9905,1.5844,0.505,0.578
712,9,0.01631,0.444,2.0111,1.5544,0.42,0.52
713,7,0.02359,0.444,2.0041,1.5768,0.479,0.564
714,11,0.01599,0.444,1.9567,1.5408,0.459,0.558
715,19,0.01926,0.444,1.882,1.4884,0.51,0.596
716,7,0.02274,0.444,1.9489,1.4807,0.451,0.545
717,7,0.02399,0.444,1.9921,1.5448,0.484,0.573
718,13,0.01841,0.444,1.9605,1.5491,0.5,0.602
719,7,0.02791,0.444,2.0163,1.5409,0.427,0.521
720,9,0.0228,0.444,1.9679,1.5441,0.5,0.591
721,12,0.02036,0.444,1.8849,1.5374,0.511,0.623
722,10,0.0224,0.444,1.8973,1.5171,0.501,0.593
723,11,0.02151,0.444,1.9497,1.4912,0.484,0.591
724,8,0.0169,0.444,1.9464,1.5112,0.517,0.566
725,9,0.01982,0.444,1.9753,1.5453,0.485,0.577
726,10,0.01998,0.444,1.9686,1.5379,0.481,0.577
727,9,0.02312,0.444,1.8116,1.4004,0.492,0.614
728,8,0.02952,0.444,1.9397,1.5126,0.465,0.551
729,9,0.02025,0.444,1.9834,1.5162,0.459,0.548
730,11,0.03154,0.444,1.9191,1.5372,0.465,0.55
731,7,0.03489,0.444,2.0248,1.5204,0.411,0.519
732,12,0.01646,0.444,1.9967,1.5006,0.438,0.514
733,11,0.03343,0.444,1.9398,1.4239,0.42,0.526
734,13,0.02669,0.444,1.9254,1.4841,0.443,0.532
735,7,0.03263,0.444,2.0284,1.5859,0.487,0.587
736,15,0.0227,0.444,1.9196,1.5274,0.492,0.574
737,9,0.02846,0.444,1.9371,1.4815,0.504,0.561
738,8,0.03093,0.444,1.9964,1.4907,0.411,0.518
739,13,0.0227,0.444,1.9922,1.5763,0.496,0.575
740,7,0.01642,0.444,1.8555,1.4675,0.527,0.597
741,11,0.02961,0.444,1.8894,1.5219,0.56,0.617
742,11,0.01797,0.444,1.957,1.4992,0.501,0.587
743,10,0.02688,0.444,1.7774,1.44,0.534,0.639
744,11,0.03624,0.444,1.9286,1.5174,0.512,0.625
745,11,0.04758,0.296,1.9966,1.5676,0.475,0.573
746,8,0.02174,0.296,1.9686,1.5554,0.507,0.568
747,7,0.01675,0.296,1.8895,1.5449,0.56,0.622
748,12,0.01725,0.296,1.9578,1.5904,0.515,0.576
749,7,0.01673,0.296,1.9223,1.5485,0.526,0.593
750,7,0.01645,0.296,1.82,1.4471,0.563,0.608
751,12,0.00792,0.444,1.9739,1.5121,0.445,0.526
752,9,0.02025,0.444,1.8389,1.4346,0.525,0.602
753,8,0.02131,0.444,1.9429,1.4943,0.465,0.542
754,11,0.01979,0.444,1.8513,1.4013,0.483,0.583
755,13,0.0218,0.444,1.8911,1.4137,0.442,0.536
756,9,0.02531,0.444,1.9704,1.5286,0.47,0.547
757,7,0.02439,0.444,1.8262,1.4658,0.537,0.615
758,13,0.01986,0.444,1.9104,1.4871,0.509,0.589
759,7,0.02389,0.444,1.9284,1.4643,0.492,0.57
760,7,0.0291,0.444,1.9719,1.5015,0.44,0.52
761,9,0.02412,0.444,1.8693,1.4589,0.481,0.602
762,13,0.02986,0.444,1.9266,1.5433,0.509,0.583
763,11,0.02049,0.444,1.9585,1.5065,0.502,0.578
764,9,0.0237,0.444,1.8936,1.5231,0.536,0.604
765,11,0.01767,0.444,1.8007,1.4841,0.577,0.646
766,10,0.02215,0.444,2.0002,1.4862,0.418,0.483
767,16,0.03384,0.444,1.9172,1.4698,0.492,0.573
768,9,0.02327,0.444,1.8708,1.46,0.502,0.579
769,16,0.02489,0.444,2.0868,1.5075,0.325,0.415
770,9,0.01973,0.444,1.8532,1.4585,0.56,0.612
771,9,0.02231,0.444,1.8569,1.4919,0.547,0.627
772,9,0.02551,0.444,1.8745,1.5051,0.54,0.609
773,8,0.03882,0.444,1.8284,1.4289,0.557,0.616
774,9,0.0336,0.444,1.8879,1.4806,0.481,0.538
775,10,0.03776,0.444,1.8982,1.386,0.446,0.527
776,13,0.03105,0.444,1.894,1.4983,0.516,0.564
777,9,0.02603,0.444,1.8915,1.4182,0.472,0.55
778,9,0.01253,0.444,1.94,1.4815,0.476,0.544
779,14,0.02072,0.444,1.9226,1.5001,0.496,0.572
780,7,0.02208,0.444,1.8584,1.4781,0.518,0.608
781,8,0.02196,0.444,1.8971,1.4522,0.501,0.586
782,7,0.01428,0.444,1.9815,1.5047,0.436,0.531
783,8,0.02704,0.444,1.9228,1.4585,0.464,0.537
784,9,0.0276,0.444,1.8518,1.3759,0.493,0.562
785,12,0.03754,0.444,1.8704,1.5061,0.51,0.58
786,8,0.03753,0.444,1.8703,1.3953,0.478,0.543
787,7,0.04018,0.296,1.9863,1.4433,0.4,0.491
788,7,0.01433,0.296,2.0098,1.5129,0.45,0.504
789,11,0.01547,0.296,1.9229,1.4562,0.462,0.53
790,11,0.01062,0.296,1.9378,1.4525,0.476,0.548
791,7,0.01199,0.296,1.8485,1.4595,0.527,0.581
792,12,0.01183,0.296,2.0247,1.5452,0.476,0.529
793,11,0.0155,0.296,1.9104,1.489,0.493,0.565
794,14,0.0116,0.296,1.9564,1.4634,0.48,0.529
795,9,0.01098,0.296,1.8857,1.3996,0.437,0.494
796,9,0.01898,0.296,1.9195,1.4946,0.502,0.572
797,12,0.02146,0.296,2.0144,1.5151,0.448,0.49
798,7,0.01577,0.296,1.8874,1.4349,0.459,0.525
799,13,0.01164,0.296,1.8827,1.4314,0.487,0.558
800,11,0.01084,0.296,1.863,1.3775,0.462,0.526
801,7,0.01355,0.296,1.9062,1.4332,0.482,0.538
802,9,0.01946,0.296,1.8682,1.3902,0.49,0.546
803,16,0.01158,0.296,1.9154,1.3802,0.456,0.513
804,9,0.01838,0.296,1.9308,1.4342,0.452,0.51
805,7,0.0129,0.296,1.9788,1.475,0.446,0.486
806,7,0.00989,0.444,1.9018,1.4225,0.453,0.538
807,8,0.02045,0.444,1.8187,1.4569,0.525,0.599
808,8,0.01699,0.444,1.9664,1.469,0.43,0.507
809,8,0.02027,0.444,1.9626,1.4706,0.443,0.518
810,11,0.01472,0.444,1.8529,1.4226,0.526,0.612
811,15,0.03035,0.444,1.8955,1.415,0.463,0.525
812,8,0.02945,0.444,1.9506,1.4381,0.44,0.526
813,12,0.0291,0.444,1.7881,1.4071,0.488,0.55
814,7,0.03413,0.444,1.9764,1.4355,0.418,0.508
815,12,0.0353,0.444,1.8216,1.4123,0.475,0.563
816,7,0.02579,0.444,1.9456,1.4638,0.455,0.546
817,11,0.03554,0.444,1.9483,1.4986,0.445,0.533
818,8,0.02731,0.444,1.7978,1.4364,0.56,0.632
819,11,0.02106,0.444,1.8585,1.4086,0.446,0.558
820,12,0.02154,0.444,1.9445,1.4138,0.437,0.536
821,12,0.0195,0.444,1.8505,1.4308,0.469,0.572
822,11,0.01698,0.444,1.915,1.3885,0.43,0.518
823,8,0.02142,0.444,1.9463,1.3857,0.372,0.479
824,7,0.02535,0.444,1.9563,1.472,0.433,0.509
825,13,0.01841,0.444,1.8704,1.4376,0.465,0.551
826,8,0.02365,0.444,1.8661,1.364,0.456,0.528
827,9,0.0228,0.444,1.8228,1.4223,0.484,0.588
828,8,0.01892,0.444,1.9262,1.4437,0.416,0.514
829,15,0.02738,0.444,1.8962,1.3818,0.45,0.539
830,14,0.02298,0.444,1.9451,1.4838,0.437,0.553
831,13,0.02285,0.444,1.8518,1.4358,0.49,0.607
832,14,0.02329,0.444,1.9278,1.4725,0.441,0.525
833,7,0.01802,0.444,1.8186,1.3892,0.469,0.574
834,12,0.02545,0.444,1.9583,1.4846,0.4,0.518
835,14,0.03251,0.444,1.9928,1.5067,0.447,0.526
836,9,0.02582,0.444,1.881,1.4356,0.447,0.533
837,17,0.0255,0.444,1.9371,1.415,0.382,0.494
838,9,0.03036,0.444,1.9983,1.4187,0.355,0.445
839,8,0.03012,0.444,1.8787,1.4326,0.474,0.573
840,10,0.03672,0.444,2.0158,1.4423,0.335,0.433
841,7,0.01801,0.444,1.9023,1.4261,0.423,0.512
842,10,0.03238,0.444,1.9051,1.4197,0.399,0.499
843,14,0.03004,0.444,1.9645,1.4385,0.359,0.494
844,7,0.03977,0.444,1.9188,1.3928,0.379,0.479
845,13,0.02961,0.444,1.9205,1.4644,0.342,0.46
846,7,0.02261,0.444,1.9594,1.4331,0.381,0.488
847,11,0.02965,0.444,1.8527,1.3656,0.41,0.528
848,9,0.03254,0.444,1.9144,1.3942,0.399,0.505
849,9,0.02847,0.444,1.9019,1.4086,0.395,0.502
850,12,0.03627,0.444,1.8335,1.4001,0.474,0.553
851,7,0.02033,0.444,1.8903,1.4167,0.424,0.539
852,8,0.02705,0.444,1.9616,1.4189,0.339,0.441
853,7,0.03939,0.444,1.9361,1.3311,0.325,0.439
854,8,0.03577,0.444,1.8385,1.4065,0.449,0.541
855,15,0.03079,0.444,1.8953,1.4771,0.428,0.513
856,12,0.02875,0.444,1.8155,1.4068,0.513,0.599
857,7,0.02758,0.444,1.9776,1.4031,0.349,0.46
858,12,0.03446,0.444,1.9314,1.4344,0.389,0.487
859,7,0.03481,0.444,1.8597,1.3493,0.448,0.516
860,10,0.0291,0.444,1.8908,1.4013,0.387,0.504
861,7,0.02982,0.444,2.0034,1.413,0.366,0.449
862,15,0.01743,0.444,1.798,1.2929,0.421,0.523
863,11,0.02518,0.444,1.8627,1.3513,0.359,0.446
864,11,0.03727,0.444,1.9782,1.3799,0.313,0.432
865,8,0.03206,0.444,1.9347,1.4253,0.38,0.488
866,8,0.02345,0.444,2.0849,1.4664,0.307,0.401
867,7,0.03718,0.444,1.9482,1.4012,0.326,0.43
868,19,0.04277,0.296,1.9366,1.4259,0.363,0.461
869,13,0.01676,0.296,1.9473,1.4594,0.473,0.523
870,11,0.02298,0.296,1.9296,1.3757,0.361,0.437
871,13,0.01373,0.296,1.9222,1.3654,0.381,0.457
872,8,0.01458,0.296,1.8433,1.3048,0.385,0.446
873,9,0.01425,0.296,1.9167,1.3959,0.415,0.485
874,11,0.02043,0.296,2.0017,1.3731,0.308,0.392
875,7,0.01791,0.296,1.8326,1.3719,0.467,0.519
876,9,0.01814,0.296,1.9722,1.3994,0.384,0.468
877,10,0.01881,0.296,1.8603,1.3876,0.479,0.523
878,13,0.0171,0.296,1.8183,1.3734,0.436,0.509
879,9,0.02349,0.296,1.8664,1.2846,0.35,0.46
880,11,0.02557,0.296,1.8764,1.3628,0.419,0.487
881,19,0.01821,0.296,1.8432,1.377,0.456,0.524
882,9,0.01755,0.296,1.9581,1.3271,0.33,0.404
883,10,0.01656,0.296,1.8744,1.3599,0.411,0.489
884,15,0.01507,0.296,1.9778,1.4072,0.35,0.437
885,10,0.02086,0.296,1.9137,1.4148,0.404,0.47
886,11,0.01715,0.296,1.8624,1.3055,0.393,0.45
887,9,0.01475,0.296,1.9086,1.3945,0.439,0.502
888,19,0.0124,0.296,1.9385,1.306,0.321,0.395
889,9,0.01169,0.296,1.8783,1.4086,0.475,0.539
890,9,0.01405,0.296,1.915,1.417,0.412,0.487
891,13,0.01655,0.296,1.7787,1.3145,0.408,0.5
892,11,0.0114,0.296,1.8916,1.2906,0.332,0.403
893,7,0.0182,0.296,2.0412,1.4221,0.327,0.42
894,13,0.01639,0.296,1.9397,1.3907,0.394,0.461
895,11,0.01385,0.296,1.9318,1.4007,0.396,0.463
896,11,0.01051,0.296,1.9071,1.3649,0.421,0.491
897,13,0.0161,0.296,1.9612,1.3443,0.299,0.382
898,7,0.01961,0.296,1.7941,1.3055,0.458,0.532
899,10,0.01679,0.296,1.8519,1.3987,0.439,0.493
900,14,0.02274,0.296,1.8207,1.3114,0.391,0.459
901,7,0.01345,0.296,1.994,1.4219,0.343,0.426
902,15,0.01661,0.296,1.9214,1.3833,0.392,0.478
903,8,0.02186,0.296,1.9308,1.3818,0.393,0.466
904,10,0.01501,0.296,1.8839,1.3442,0.389,0.463
905,11,0.02878,0.296,1.8238,1.3308,0.417,0.485
