batch,episode_len,kl,lr_multiplier,loss,entropy,explained_var_old,explained_var_new
449,9,0.04389,0.296,2.1549,1.605,0.352,0.438
450,7,0.01422,0.296,2.1328,1.6451,0.436,0.507
451,7,0.02422,0.296,2.159,1.6973,0.413,0.486
452,10,0.01963,0.296,2.101,1.6047,0.425,0.496
453,13,0.02816,0.296,2.0906,1.5979,0.45,0.513
454,10,0.0273,0.296,2.0044,1.5574,0.496,0.555
455,15,0.01339,0.296,2.1055,1.6536,0.515,0.559
456,9,0.01936,0.296,1.938,1.5485,0.53,0.595
457,7,0.01262,0.296,2.087,1.6468,0.486,0.56
458,10,0.01578,0.296,2.0589,1.622,0.459,0.526
459,8,0.00997,0.444,2.0581,1.5487,0.413,0.498
460,9,0.01742,0.444,2.048,1.5715,0.371,0.497
461,10,0.0153,0.444,2.108,1.5906,0.451,0.512
462,9,0.019,0.444,1.9985,1.5437,0.428,0.551
463,15,0.02594,0.444,2.126,1.6177,0.431,0.526
464,9,0.02954,0.444,2.1175,1.6107,0.375,0.479
465,9,0.03007,0.444,2.1006,1.6975,0.462,0.548
466,21,0.02452,0.444,2.0302,1.6155,0.477,0.561
467,7,0.0271,0.444,2.1015,1.5445,0.343,0.446
468,8,0.0259,0.444,2.0302,1.5408,0.415,0.535
469,17,0.02076,0.444,2.1146,1.6295,0.403,0.493
470,13,0.02274,0.444,2.0668,1.6096,0.403,0.502
471,9,0.03334,0.444,2.0763,1.6392,0.471,0.577
472,11,0.02467,0.444,2.0835,1.5788,0.409,0.479
473,7,0.02194,0.444,1.9824,1.5193,0.48,0.548
474,9,0.02835,0.444,2.026,1.5888,0.484,0.589
475,12,0.02851,0.444,2.0571,1.5733,0.44,0.509
476,8,0.02572,0.444,2.0807,1.5381,0.409,0.481
477,8,0.01845,0.444,2.0268,1.5653,0.433,0.53
478,14,0.02491,0.444,1.9921,1.5663,0.458,0.558
479,7,0.01897,0.444,2.1349,1.6491,0.413,0.517
480,9,0.02329,0.444,2.0437,1.6159,0.467,0.547
481,7,0.02571,0.444,2.0978,1.6044,0.439,0.524
482,17,0.0306,0.444,2.0531,1.5943,0.449,0.522
483,9,0.02138,0.444,1.9486,1.5234,0.499,0.581
484,11,0.01953,0.444,1.9532,1.5074,0.443,0.546
485,11,0.02327,0.444,2.0505,1.5868,0.448,0.532
486,9,0.02713,0.444,2.2052,1.6036,0.356,0.436
487,12,0.02136,0.444,2.0595,1.6163,0.443,0.551
488,8,0.0248,0.444,2.0633,1.585,0.447,0.573
489,9,0.01835,0.444,1.9507,1.5324,0.449,0.542
490,7,0.02334,0.444,1.9788,1.5273,0.473,0.561
491,9,0.0173,0.444,2.0338,1.542,0.425,0.517
492,11,0.01585,0.444,1.9835,1.5014,0.424,0.531
493,7,0.0148,0.444,2.0314,1.569,0.482,0.563
494,11,0.01798,0.444,1.9467,1.5428,0.5,0.573
495,11,0.0188,0.444,2.0205,1.5228,0.412,0.516
496,9,0.01887,0.444,2.0761,1.5689,0.407,0.528
497,9,0.03263,0.444,1.9432,1.5604,0.519,0.582
498,9,0.02424,0.444,1.9597,1.5518,0.53,0.602
499,9,0.02271,0.444,1.947,1.5712,0.516,0.595
500,9,0.01525,0.444,2.0064,1.5874,0.469,0.577
501,11,0.02099,0.444,1.9953,1.505,0.418,0.517
502,8,0.01839,0.444,1.9048,1.4911,0.5,0.593
503,11,0.01288,0.444,1.9719,1.5282,0.484,0.572
504,12,0.02279,0.444,2.1009,1.6153,0.452,0.532
505,16,0.02161,0.444,2.0549,1.5811,0.471,0.533
506,12,0.02105,0.444,2.0174,1.6107,0.467,0.553
507,10,0.01331,0.444,2.0712,1.5301,0.387,0.465
508,8,0.02836,0.444,2.1097,1.5826,0.427,0.504
509,7,0.02047,0.444,1.9373,1.5241,0.446,0.547
510,7,0.02682,0.444,1.9854,1.5645,0.465,0.552
511,9,0.02083,0.444,2.0353,1.5345,0.466,0.539
512,11,0.02399,0.444,1.9777,1.6014,0.521,0.598
513,7,0.02233,0.444,1.9675,1.5424,0.475,0.57
514,8,0.02122,0.444,2.0278,1.5505,0.439,0.51
515,12,0.02352,0.444,1.9419,1.4843,0.447,0.536
516,14,0.02077,0.444,1.9759,1.4819,0.415,0.521
517,11,0.01582,0.444,1.9809,1.5021,0.451,0.526
518,7,0.02171,0.444,1.9743,1.4823,0.448,0.527
519,9,0.01627,0.444,1.9067,1.4796,0.438,0.551
520,13,0.03262,0.444,2.0555,1.525,0.31,0.437
521,9,0.01706,0.444,2.06,1.5888,0.401,0.493
522,11,0.02087,0.444,1.8998,1.4562,0.434,0.561
523,10,0.01723,0.444,1.8984,1.4632,0.48,0.551
524,13,0.02123,0.444,2.0632,1.5177,0.373,0.473
525,7,0.02918,0.444,2.0274,1.5759,0.455,0.544
526,15,0.01891,0.444,1.9898,1.5047,0.426,0.513
527,7,0.02076,0.444,1.9918,1.5475,0.452,0.549
528,11,0.02869,0.444,1.8601,1.429,0.493,0.568
529,12,0.01977,0.444,1.9231,1.4878,0.512,0.584
530,17,0.02727,0.444,1.9425,1.5097,0.478,0.556
531,7,0.01737,0.444,1.882,1.4965,0.492,0.582
532,7,0.01975,0.444,1.9089,1.5101,0.555,0.625
533,8,0.02404,0.444,1.8899,1.5208,0.543,0.632
534,7,0.02106,0.444,1.9291,1.5336,0.531,0.6
535,16,0.01908,0.444,1.9108,1.5482,0.475,0.606
536,7,0.03078,0.444,1.9089,1.5032,0.477,0.583
537,9,0.02382,0.444,1.8823,1.4479,0.477,0.607
538,9,0.04419,0.296,2.0329,1.5488,0.45,0.557
539,12,0.02075,0.296,2.0164,1.5624,0.498,0.57
540,9,0.01496,0.296,1.9127,1.4896,0.5,0.598
541,12,0.01236,0.296,1.9556,1.5313,0.506,0.57
542,7,0.01368,0.296,1.9666,1.5876,0.521,0.581
543,9,0.01422,0.296,1.9294,1.5371,0.539,0.601
544,11,0.01381,0.296,1.959,1.4875,0.484,0.564
545,9,0.0104,0.296,1.9044,1.4441,0.549,0.591
546,15,0.01185,0.296,1.9442,1.5004,0.445,0.54
547,11,0.00931,0.444,1.9797,1.5694,0.531,0.592
548,8,0.02848,0.444,1.7886,1.4486,0.604,0.694
549,7,0.02268,0.444,1.9705,1.5155,0.433,0.515
550,7,0.02064,0.444,2.0368,1.5814,0.443,0.541
551,7,0.02487,0.444,1.9227,1.5344,0.524,0.623
552,15,0.02258,0.444,1.847,1.5025,0.54,0.626
553,9,0.02485,0.444,1.957,1.5572,0.475,0.579
554,7,0.01844,0.444,1.9568,1.5328,0.455,0.571
555,8,0.02308,0.444,1.9529,1.5149,0.482,0.563
556,7,0.02528,0.444,1.9041,1.525,0.508,0.614
557,9,0.02382,0.444,1.8587,1.4442,0.54,0.617
558,8,0.03173,0.444,1.9471,1.5311,0.495,0.607
559,7,0.01624,0.444,1.8577,1.4336,0.535,0.602
560,7,0.01735,0.444,1.8436,1.4815,0.526,0.595
561,10,0.02291,0.444,1.8424,1.5104,0.554,0.635
562,14,0.01569,0.444,1.8922,1.5053,0.547,0.632
563,13,0.02966,0.444,1.8544,1.4971,0.553,0.632
564,14,0.02485,0.444,1.8912,1.4719,0.491,0.576
565,8,0.02756,0.444,1.9032,1.4317,0.455,0.555
566,7,0.03291,0.444,1.8765,1.4672,0.519,0.631
567,9,0.02615,0.444,1.8273,1.4526,0.509,0.598
568,7,0.01882,0.444,1.9383,1.478,0.48,0.573
569,9,0.01497,0.444,1.7648,1.4911,0.592,0.68
570,11,0.01865,0.444,1.9804,1.5964,0.492,0.582
571,17,0.01589,0.444,1.8683,1.5475,0.559,0.649
572,14,0.02633,0.444,1.8176,1.4591,0.549,0.639
573,12,0.02639,0.444,1.8779,1.4736,0.498,0.611
574,8,0.03567,0.444,1.9793,1.5525,0.496,0.572
575,15,0.02226,0.444,1.9394,1.5127,0.425,0.563
576,14,0.03722,0.444,1.9214,1.533,0.553,0.624
577,8,0.03288,0.444,1.9743,1.4596,0.431,0.5
578,10,0.02202,0.444,1.9006,1.5339,0.545,0.612
579,7,0.02537,0.444,1.9461,1.519,0.462,0.551
580,7,0.02221,0.444,1.8472,1.4313,0.54,0.626
581,8,0.03053,0.444,1.9839,1.5287,0.411,0.506
582,7,0.03174,0.444,1.8539,1.481,0.574,0.654
583,8,0.02493,0.444,1.9218,1.5163,0.496,0.598
584,7,0.03219,0.444,1.9362,1.513,0.496,0.588
585,8,0.02056,0.444,1.8697,1.5031,0.54,0.608
586,11,0.02519,0.444,1.8855,1.4672,0.498,0.571
587,10,0.01704,0.444,1.928,1.4797,0.417,0.513
588,7,0.02807,0.444,1.8666,1.408,0.461,0.548
589,7,0.02436,0.444,1.9142,1.5318,0.506,0.601
590,8,0.02809,0.444,1.8901,1.4439,0.526,0.589
591,10,0.03245,0.444,1.9255,1.4766,0.508,0.594
592,7,0.02345,0.444,1.9608,1.5971,0.53,0.608
593,7,0.02239,0.444,1.8816,1.4525,0.504,0.586
594,9,0.01771,0.444,1.8956,1.5278,0.52,0.598
595,12,0.02234,0.444,1.9842,1.5323,0.451,0.56
596,7,0.03372,0.444,1.9023,1.4714,0.448,0.577
597,7,0.03173,0.444,1.9291,1.4701,0.45,0.54
598,9,0.02788,0.444,1.9204,1.4675,0.499,0.613
599,11,0.02931,0.444,1.9558,1.5184,0.422,0.516
600,9,0.01864,0.444,1.8344,1.4391,0.505,0.589
601,11,0.02925,0.444,2.0684,1.5332,0.337,0.449
602,7,0.01918,0.444,1.9708,1.4738,0.431,0.513
603,7,0.02488,0.444,1.8928,1.4424,0.429,0.536
604,17,0.0268,0.444,1.9429,1.531,0.492,0.595
605,7,0.02303,0.444,1.8431,1.467,0.506,0.587
606,7,0.03823,0.444,1.9223,1.5239,0.471,0.57
607,9,0.03245,0.444,1.8656,1.3695,0.499,0.571
608,8,0.02855,0.444,1.9543,1.478,0.479,0.541
609,7,0.02709,0.444,1.7982,1.392,0.491,0.576
610,9,0.01577,0.444,1.8503,1.4624,0.524,0.605
611,9,0.02299,0.444,1.863,1.4345,0.461,0.565
612,7,0.02368,0.444,1.8638,1.4234,0.43,0.548
613,10,0.03396,0.444,1.9789,1.4577,0.437,0.515
614,7,0.02894,0.444,1.9028,1.4809,0.505,0.579
615,7,0.02507,0.444,1.9489,1.5602,0.478,0.55
616,7,0.01966,0.444,1.9829,1.5004,0.399,0.492
617,8,0.02649,0.444,1.8762,1.4081,0.44,0.53
618,7,0.02127,0.444,1.8587,1.48,0.548,0.609
619,12,0.02388,0.444,1.8619,1.4116,0.421,0.527
620,10,0.01931,0.444,1.8652,1.4351,0.504,0.568
621,7,0.02065,0.444,1.8799,1.4597,0.497,0.586
622,9,0.01844,0.444,1.8216,1.4197,0.516,0.591
623,19,0.01551,0.444,1.8629,1.4205,0.461,0.56
624,13,0.01451,0.444,1.9837,1.4535,0.429,0.515
625,11,0.0187,0.444,1.8855,1.457,0.528,0.596
626,9,0.02521,0.444,2.0349,1.5284,0.413,0.485
627,7,0.01949,0.444,1.8846,1.5139,0.518,0.601
628,10,0.0234,0.444,1.8284,1.4698,0.554,0.63
629,9,0.02218,0.444,1.9081,1.412,0.428,0.5
630,9,0.02411,0.444,1.8373,1.466,0.491,0.582
631,7,0.02113,0.444,1.8631,1.3953,0.497,0.57
632,8,0.02219,0.444,1.8705,1.4004,0.49,0.566
633,7,0.0243,0.444,1.9785,1.5098,0.484,0.552
634,9,0.01137,0.444,1.8455,1.4794,0.522,0.596
635,7,0.02118,0.444,1.8763,1.4542,0.504,0.578
636,7,0.01345,0.444,1.8752,1.4995,0.517,0.601
637,7,0.01828,0.444,1.8464,1.431,0.551,0.611
638,14,0.0207,0.444,1.862,1.465,0.536,0.611
639,9,0.02563,0.444,1.8774,1.3889,0.48,0.57
640,14,0.0169,0.444,1.9698,1.4663,0.41,0.491
641,11,0.02195,0.444,1.9125,1.4472,0.5,0.555
642,7,0.02305,0.444,1.8525,1.4151,0.458,0.529
643,11,0.02421,0.444,1.8428,1.3819,0.501,0.566
644,9,0.03602,0.444,1.7946,1.4657,0.511,0.602
645,8,0.02372,0.444,1.9146,1.4258,0.471,0.523
646,7,0.02505,0.444,1.9294,1.4969,0.522,0.587
647,7,0.02859,0.444,1.9044,1.4826,0.492,0.574
648,8,0.02276,0.444,1.8948,1.4366,0.451,0.553
649,7,0.03179,0.444,1.8137,1.3757,0.509,0.587
650,9,0.02776,0.444,1.9306,1.4755,0.461,0.543
651,7,0.0202,0.444,1.9518,1.5207,0.398,0.498
652,7,0.02333,0.444,1.7797,1.4119,0.551,0.617
653,8,0.02789,0.444,1.9292,1.5477,0.516,0.598
654,11,0.03863,0.444,1.8437,1.3806,0.521,0.599
655,9,0.03806,0.444,1.894,1.4876,0.458,0.553
656,7,0.02826,0.444,1.8394,1.3982,0.52,0.596
657,7,0.01983,0.444,1.8837,1.4845,0.495,0.585
658,10,0.01518,0.444,1.8806,1.4075,0.443,0.509
659,16,0.01386,0.444,1.8783,1.419,0.459,0.557
660,7,0.01948,0.444,1.8924,1.4661,0.438,0.544
661,10,0.01744,0.444,1.8772,1.4058,0.48,0.553
662,7,0.01148,0.444,1.9014,1.4524,0.471,0.542
663,8,0.01893,0.444,1.9544,1.4169,0.384,0.466
664,9,0.01538,0.444,1.8408,1.4367,0.523,0.586
665,8,0.01619,0.444,1.8551,1.4297,0.497,0.557
666,8,0.0169,0.444,1.8091,1.4123,0.545,0.597
667,7,0.01771,0.444,1.8899,1.4308,0.532,0.589
668,9,0.02356,0.444,1.9334,1.4046,0.459,0.533
669,7,0.02102,0.444,1.9639,1.5,0.465,0.521
670,7,0.01332,0.444,1.7939,1.4377,0.516,0.577
671,14,0.01406,0.444,1.8096,1.4248,0.523,0.585
672,7,0.01667,0.444,1.7937,1.3695,0.537,0.604
673,8,0.01212,0.444,1.8227,1.3861,0.536,0.581
674,7,0.01974,0.444,1.7839,1.3391,0.502,0.568
675,7,0.02092,0.444,1.9098,1.4667,0.495,0.54
676,7,0.02865,0.444,1.794,1.3371,0.509,0.589
677,12,0.03849,0.444,1.9386,1.5272,0.45,0.528
678,10,0.02624,0.444,1.8504,1.4163,0.548,0.603
679,9,0.01612,0.444,1.867,1.4358,0.483,0.555
680,9,0.02058,0.444,1.8427,1.3362,0.443,0.531
681,8,0.01898,0.444,1.8161,1.462,0.56,0.612
682,7,0.01552,0.444,1.8632,1.4178,0.498,0.546
683,9,0.01189,0.444,1.9132,1.4205,0.461,0.531
684,9,0.01312,0.444,1.922,1.4678,0.489,0.555
685,7,0.0153,0.444,1.7473,1.3492,0.535,0.601
686,9,0.02251,0.444,1.9728,1.4846,0.451,0.52
687,10,0.02147,0.444,1.7715,1.3679,0.526,0.604
688,11,0.01278,0.444,1.9126,1.4344,0.456,0.539
689,7,0.02464,0.444,1.7661,1.3246,0.498,0.573
690,14,0.02284,0.444,1.8888,1.4324,0.44,0.502
691,7,0.02826,0.444,1.9459,1.4367,0.437,0.506
692,9,0.0399,0.444,1.8703,1.4451,0.45,0.525
693,12,0.0281,0.444,1.9423,1.4143,0.448,0.52
694,8,0.01798,0.444,1.94,1.4588,0.415,0.502
695,16,0.01844,0.444,1.9018,1.4336,0.452,0.537
696,9,0.01865,0.444,1.8357,1.4419,0.518,0.594
697,15,0.01495,0.444,1.9366,1.3922,0.448,0.498
698,8,0.01979,0.444,1.8667,1.4275,0.409,0.519
699,7,0.0168,0.444,1.8222,1.3524,0.507,0.564
700,7,0.0291,0.444,1.89,1.4262,0.454,0.548
701,7,0.0287,0.444,1.9527,1.5087,0.424,0.501
702,12,0.02299,0.444,1.9666,1.4468,0.455,0.534
703,12,0.01935,0.444,1.9113,1.4504,0.431,0.515
704,13,0.01932,0.444,1.8678,1.3783,0.446,0.509
705,12,0.01871,0.444,1.8766,1.3931,0.42,0.504
706,9,0.01516,0.444,1.8693,1.4075,0.497,0.541
707,9,0.0229,0.444,1.8285,1.3712,0.451,0.527
708,7,0.02111,0.444,1.8472,1.3355,0.371,0.467
709,9,0.0137,0.444,1.9157,1.4108,0.421,0.49
710,10,0.01303,0.444,1.916,1.4201,0.394,0.475
711,7,0.02254,0.444,1.8998,1.4647,0.458,0.525
712,13,0.0201,0.444,1.9259,1.3652,0.397,0.472
713,12,0.01301,0.444,1.8281,1.3965,0.493,0.569
714,9,0.01317,0.444,1.7921,1.3405,0.511,0.577
715,9,0.02058,0.444,1.8399,1.3365,0.409,0.487
716,11,0.02132,0.444,1.8258,1.3744,0.493,0.583
717,9,0.01996,0.444,1.8351,1.3305,0.431,0.516
718,11,0.01473,0.444,1.8877,1.3383,0.437,0.489
719,12,0.02147,0.444,1.8603,1.4048,0.42,0.487
720,7,0.01362,0.444,1.8864,1.3985,0.458,0.511
721,7,0.01401,0.444,1.8042,1.3902,0.506,0.559
722,7,0.02409,0.444,1.8484,1.3314,0.426,0.499
723,9,0.01402,0.444,1.7934,1.333,0.492,0.557
724,9,0.01632,0.444,1.9633,1.4294,0.427,0.501
725,7,0.01046,0.444,1.925,1.4252,0.442,0.501
726,9,0.01581,0.444,1.7848,1.3633,0.501,0.589
727,7,0.01869,0.444,1.8587,1.4643,0.494,0.561
728,8,0.02729,0.444,1.8858,1.3784,0.447,0.518
729,7,0.03444,0.444,1.9031,1.4211,0.425,0.508
730,7,0.0146,0.444,1.9097,1.4276,0.477,0.544
731,9,0.01694,0.444,1.7907,1.4066,0.496,0.575
732,7,0.0152,0.444,1.7981,1.4115,0.557,0.619
733,7,0.01079,0.444,1.8643,1.4411,0.513,0.578
734,7,0.01622,0.444,1.7815,1.3625,0.55,0.594
735,17,0.02038,0.444,1.7794,1.3894,0.515,0.6
736,11,0.02205,0.444,1.7664,1.3005,0.475,0.555
737,7,0.02174,0.444,1.919,1.4715,0.463,0.534
738,8,0.01956,0.444,1.8985,1.4115,0.444,0.536
739,9,0.02345,0.444,1.9332,1.4715,0.419,0.506
740,8,0.02764,0.444,1.9109,1.4396,0.442,0.524
741,7,0.02457,0.444,1.8558,1.3863,0.46,0.545
742,8,0.02322,0.444,1.8542,1.4023,0.484,0.558
743,7,0.01744,0.444,1.8383,1.4176,0.519,0.58
744,8,0.0122,0.444,1.9155,1.4146,0.415,0.483
745,11,0.0179,0.444,1.8787,1.3686,0.408,0.499
746,7,0.01483,0.444,1.8749,1.4022,0.458,0.507
747,7,0.01536,0.444,1.8508,1.4425,0.493,0.571
748,13,0.02294,0.444,1.8115,1.3627,0.427,0.544
749,9,0.01757,0.444,1.9687,1.4637,0.417,0.489
750,11,0.01836,0.444,1.8738,1.4778,0.528,0.593
751,9,0.01737,0.444,1.8173,1.405,0.526,0.593
752,13,0.02377,0.444,1.9002,1.4819,0.463,0.549
753,7,0.01859,0.444,1.8615,1.364,0.457,0.542
754,10,0.01787,0.444,1.8073,1.3801,0.464,0.537
755,11,0.01458,0.444,1.9286,1.404,0.427,0.484
756,7,0.01672,0.444,1.9967,1.4708,0.427,0.48
757,7,0.01858,0.444,1.8304,1.3997,0.444,0.516
758,10,0.01655,0.444,1.7858,1.3404,0.503,0.576
759,7,0.02261,0.444,1.8994,1.4317,0.496,0.549
760,7,0.01993,0.444,1.8687,1.4419,0.511,0.562
761,9,0.01823,0.444,1.6997,1.2729,0.527,0.602
762,7,0.03276,0.444,1.8734,1.449,0.462,0.561
763,8,0.02305,0.444,1.8162,1.3813,0.485,0.554
764,9,0.0189,0.444,1.7886,1.3835,0.481,0.561
765,7,0.01952,0.444,1.7847,1.3531,0.497,0.57
766,9,0.02557,0.444,1.9068,1.4591,0.472,0.549
767,7,0.01496,0.444,1.7795,1.2989,0.461,0.528
768,10,0.02543,0.444,1.7873,1.3825,0.51,0.586
769,9,0.01992,0.444,1.8372,1.4158,0.543,0.611
770,8,0.02961,0.444,1.9015,1.5078,0.493,0.566
771,7,0.02125,0.444,1.8347,1.3678,0.501,0.579
772,7,0.01581,0.444,1.8539,1.3943,0.444,0.536
773,13,0.01024,0.444,1.8696,1.4034,0.449,0.542
774,14,0.01541,0.444,1.7738,1.3847,0.532,0.598
775,9,0.01227,0.444,1.9022,1.4701,0.475,0.562
776,7,0.0191,0.444,1.8601,1.4227,0.486,0.554
777,14,0.01167,0.444,1.8365,1.3771,0.488,0.562
778,9,0.01664,0.444,1.9063,1.4379,0.491,0.572
779,9,0.0152,0.444,1.807,1.3651,0.479,0.568
780,12,0.01772,0.444,1.7766,1.3186,0.456,0.561
781,13,0.01731,0.444,1.8717,1.3246,0.382,0.504
782,8,0.02214,0.444,1.9165,1.4104,0.463,0.531
783,9,0.02213,0.444,1.8483,1.4791,0.522,0.605
784,15,0.01412,0.444,1.862,1.441,0.5,0.579
785,8,0.01497,0.444,1.9386,1.4092,0.357,0.448
786,13,0.01322,0.444,1.8613,1.4345,0.449,0.541
787,9,0.01639,0.444,1.8413,1.4338,0.529,0.6
788,7,0.01137,0.444,1.8826,1.4095,0.426,0.52
789,8,0.01637,0.444,1.8212,1.3946,0.504,0.581
790,10,0.01765,0.444,1.8375,1.3605,0.478,0.549
791,8,0.01415,0.444,1.8147,1.3161,0.458,0.54
792,7,0.01605,0.444,1.8868,1.4319,0.469,0.536
793,11,0.01553,0.444,1.896,1.4107,0.407,0.49
794,10,0.02978,0.444,1.8964,1.4011,0.455,0.541
795,7,0.02282,0.444,1.8407,1.4899,0.538,0.613
796,15,0.01999,0.444,1.9593,1.4287,0.399,0.478
797,11,0.01473,0.444,1.8554,1.431,0.483,0.548
798,11,0.02,0.444,1.8963,1.4781,0.497,0.582
799,10,0.01817,0.444,1.7613,1.3503,0.516,0.599
800,11,0.01824,0.444,1.8045,1.4134,0.545,0.601
801,7,0.01159,0.444,1.7992,1.3307,0.456,0.527
802,10,0.04079,0.296,1.9201,1.4696,0.433,0.493
803,7,0.01918,0.296,1.8716,1.3481,0.474,0.52
804,10,0.025,0.296,1.8431,1.43,0.528,0.571
805,12,0.01525,0.296,1.8294,1.3249,0.439,0.507
806,7,0.01565,0.296,1.8206,1.4206,0.506,0.572
807,7,0.01971,0.296,1.8324,1.3872,0.479,0.548
808,11,0.01622,0.296,1.8055,1.3512,0.49,0.541
809,8,0.01113,0.296,1.9124,1.4712,0.476,0.55
810,8,0.00795,0.444,1.9186,1.3669,0.387,0.462
811,9,0.02071,0.444,1.726,1.3706,0.503,0.608
812,7,0.01892,0.444,1.8733,1.3791,0.503,0.578
813,7,0.01958,0.444,1.8456,1.4628,0.461,0.575
814,8,0.0191,0.444,1.8434,1.4052,0.489,0.595
815,7,0.01859,0.444,1.8442,1.432,0.518,0.584
816,10,0.01784,0.444,1.9505,1.4715,0.442,0.543
817,7,0.01715,0.444,1.8529,1.3904,0.446,0.537
818,9,0.0177,0.444,1.7793,1.3473,0.503,0.568
819,7,0.01611,0.444,1.9779,1.4721,0.401,0.494
820,9,0.01938,0.444,1.8803,1.4423,0.466,0.532
821,8,0.02243,0.444,1.9554,1.4529,0.451,0.53
822,9,0.01663,0.444,1.947,1.4556,0.44,0.518
823,9,0.01647,0.444,1.8188,1.4489,0.52,0.588
824,11,0.01165,0.444,1.791,1.3886,0.491,0.553
825,9,0.01293,0.444,1.7301,1.3001,0.494,0.58
826,9,0.01716,0.444,1.8413,1.3238,0.449,0.517
827,7,0.02508,0.444,1.7418,1.3161,0.5,0.597
828,12,0.02043,0.444,1.8226,1.3492,0.451,0.556
829,7,0.01535,0.444,1.9576,1.4423,0.417,0.492
830,11,0.01738,0.444,1.9213,1.4358,0.459,0.523
831,7,0.01644,0.444,1.8387,1.4379,0.45,0.544
832,13,0.01892,0.444,1.8148,1.3522,0.478,0.541
833,12,0.02102,0.444,1.8372,1.3778,0.478,0.553
834,8,0.03295,0.444,1.8763,1.4012,0.499,0.555
835,8,0.01193,0.444,1.8421,1.3858,0.444,0.525
836,9,0.02362,0.444,1.8367,1.4228,0.493,0.577
837,7,0.01479,0.444,1.8017,1.3684,0.493,0.566
838,8,0.02132,0.444,1.7891,1.3931,0.508,0.571
839,10,0.02348,0.444,1.8039,1.3754,0.469,0.568
840,9,0.02029,0.444,1.9056,1.4243,0.443,0.535
841,13,0.02166,0.444,1.7907,1.351,0.476,0.561
842,12,0.01517,0.444,1.8872,1.4334,0.486,0.534
843,36,0.03692,0.444,1.9428,1.4654,0.483,0.532
844,7,0.04568,0.296,1.9713,1.4866,0.479,0.542
845,13,0.02744,0.296,1.9674,1.5024,0.494,0.553
846,7,0.02036,0.296,1.8162,1.4465,0.501,0.556
847,12,0.01849,0.296,1.8245,1.3933,0.467,0.519
848,12,0.01747,0.296,1.9248,1.4361,0.421,0.485
849,11,0.01229,0.296,1.9273,1.3998,0.432,0.484
850,11,0.01505,0.296,1.8662,1.3985,0.491,0.551
851,17,0.0219,0.296,1.9587,1.4446,0.44,0.507
852,9,0.01465,0.296,1.9431,1.4425,0.423,0.489
853,11,0.01139,0.296,1.886,1.4425,0.44,0.521
854,9,0.01131,0.296,1.8841,1.4889,0.514,0.574
855,11,0.01285,0.296,1.8945,1.4308,0.476,0.547
856,12,0.01354,0.296,1.8682,1.4598,0.475,0.535
857,9,0.01552,0.296,1.864,1.3826,0.418,0.479
858,16,0.01332,0.296,1.8787,1.3825,0.402,0.49
859,7,0.01187,0.296,1.9307,1.4136,0.374,0.443
860,12,0.01455,0.296,2.0021,1.45,0.364,0.424
861,9,0.01187,0.296,1.9436,1.4321,0.386,0.459
862,7,0.01287,0.296,1.9085,1.4196,0.4,0.467
863,9,0.01099,0.296,1.8974,1.442,0.437,0.501
864,13,0.01265,0.296,1.9357,1.3748,0.378,0.447
865,9,0.01293,0.296,1.9385,1.392,0.36,0.422
866,7,0.01031,0.296,1.9279,1.4127,0.42,0.465
867,11,0.0096,0.444,1.8976,1.3218,0.394,0.45
868,7,0.02233,0.444,1.897,1.364,0.391,0.464
869,9,0.02227,0.444,1.7081,1.2959,0.465,0.553
870,7,0.02443,0.444,1.8433,1.4247,0.475,0.554
871,9,0.02422,0.444,1.7967,1.3436,0.506,0.57
872,9,0.01626,0.444,1.7972,1.3422,0.474,0.55
873,11,0.02319,0.444,1.7754,1.3654,0.491,0.58
874,11,0.02281,0.444,1.8501,1.3786,0.41,0.508
875,13,0.02933,0.444,1.8803,1.3846,0.441,0.51
876,11,0.02859,0.444,1.7871,1.3686,0.43,0.519
877,7,0.02574,0.444,1.8543,1.3876,0.483,0.564
878,9,0.02555,0.444,1.7722,1.3441,0.453,0.536
879,7,0.02684,0.444,1.844,1.4129,0.45,0.546
880,11,0.01539,0.444,1.8018,1.4182,0.55,0.614
881,9,0.02422,0.444,1.7895,1.3581,0.47,0.558
882,8,0.02345,0.444,1.8291,1.3909,0.489,0.553
883,7,0.02678,0.444,1.8298,1.3961,0.521,0.585
884,7,0.03001,0.444,1.8472,1.4543,0.531,0.603
885,8,0.02901,0.444,1.7563,1.3684,0.476,0.559
886,9,0.03385,0.444,1.7928,1.3376,0.517,0.573
887,9,0.02789,0.444,1.7564,1.3721,0.482,0.582
888,9,0.02459,0.444,1.7433,1.358,0.499,0.578
889,7,0.02688,0.444,1.7578,1.3847,0.495,0.611
890,7,0.01745,0.444,1.7806,1.3279,0.477,0.562
891,10,0.029,0.444,1.7737,1.3202,0.458,0.559
892,8,0.02727,0.444,1.7921,1.3406,0.472,0.546
893,10,0.02616,0.444,1.829,1.3927,0.455,0.542
894,7,0.01773,0.444,1.8394,1.4156,0.492,0.559
895,12,0.02085,0.444,1.8305,1.4637,0.465,0.55
896,18,0.02572,0.444,1.836,1.4429,0.52,0.604
897,13,0.04951,0.296,1.8321,1.3624,0.432,0.514
898,12,0.02262,0.296,1.8553,1.3661,0.468,0.529
899,7,0.02444,0.296,1.8979,1.3813,0.429,0.504
900,7,0.01732,0.296,1.8095,1.3911,0.49,0.547
901,7,0.01095,0.296,1.7491,1.4004,0.533,0.604
